,Job Title,Rating,Company Name,Founded,Industry,Sector,job_state,age,python_yn,R_yn,spark,aws,excel,Min Salary Estimate,Max Salary Estimate,Avg Salary Estimate,City,State,Min Employees,Max Employees
470,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,0,67000.0,135000.0,101000.0,Boston,MA,5001,10000
471,Machine Learning Engineer,3.9,Tapjoy,2007.0,Internet,Information Technology, CA,13.0,1,0,1,0,0,138000.0,224000.0,181000.0,San Francisco,CA,201,500
472,Data Scientist,3.7,Northrop Grumman,1939.0,Aerospace & Defense,Aerospace & Defense, CA,81.0,0,0,0,0,1,80000.0,139000.0,109500.0,San Diego,CA,10000,15000
473,Data Scientist,3.7,Visa Inc.,1958.0,IT Services,Information Technology, WA,62.0,1,0,0,0,1,158000.0,211000.0,184500.0,Bellevue,WA,10000,15000
474,Data Scientist,3.9,Quartet Health,2014.0,Enterprise Software & Network Solutions,Information Technology, NY,6.0,1,0,0,0,0,150000.0,180000.0,165000.0,New York,NY,201,500
475,Data Analyst,3.7,Motorola Solutions,1928.0,Computer Hardware & Software,Information Technology, IL,92.0,1,0,1,0,0,42000.0,80000.0,61000.0,Chicago,IL,10000,15000
476,Data Engineer,4.1,Credit Sesame,2010.0,Internet,Information Technology, CA,10.0,1,0,1,1,0,190000.0,220000.0,205000.0,Mountain View,CA,51,200
477,Data Analyst,3.1,Success Academy Charter Schools,2006.0,K-12 Education,Education, NY,14.0,1,0,0,0,1,42000.0,77000.0,59500.0,New York,NY,1001,5000
478,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, KY,145.0,0,0,0,0,0,68000.0,139000.0,103500.0,Owensboro,KY,5001,10000
479,Other,3.0,Infosys,1981.0,IT Services,Information Technology, CT,39.0,0,0,0,0,1,54000.0,71000.0,62500.0,Hartford,CT,10000,15000
480,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,1,34000.0,92000.0,63000.0,Springfield,MA,5001,10000
481,Data Analyst,3.6,AXION Healthcare Solutions,1980.0,Health Care Services & Hospitals,Health Care, NY,40.0,0,0,0,0,1,47000.0,85000.0,66000.0,New York,NY,1,50
482,Data Engineer,3.5,Alignment Healthcare,2013.0,Health Care Services & Hospitals,Health Care, CA,7.0,1,0,1,1,1,65000.0,124000.0,94500.0,Orange,CA,501,1000
483,Data Scientist,4.2,ExecOnline,2012.0,Education Training Services,Education, NY,8.0,1,0,0,1,0,56000.0,95000.0,75500.0,New York,NY,51,200
484,Machine Learning Engineer,4.0,Mteq,1954.0,Aerospace & Defense,Aerospace & Defense, VA,66.0,1,0,0,0,0,62000.0,112000.0,87000.0,Fort Belvoir,VA,501,1000
485,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,1,0,0,0,1,107000.0,173000.0,140000.0,Gaithersburg,MD,10000,15000
486,Data Scientist,3.7,Brillient,2006.0,IT Services,Information Technology, MD,14.0,1,0,0,0,1,64000.0,108000.0,86000.0,Silver Spring,MD,201,500
487,Data Scientist,4.4,Entefy,2012.0,Internet,Information Technology, CA,8.0,1,0,0,0,0,89000.0,144000.0,116500.0,Palo Alto,CA,1,50
488,Other,3.5,Sunovion,2010.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,10.0,1,0,0,0,1,109000.0,200000.0,154500.0,Marlborough,MA,1001,5000
489,Machine Learning Engineer,3.7,Cboe Global Markets,1973.0,Stock Exchanges,Finance, KS,47.0,1,0,0,0,1,61000.0,113000.0,87000.0,Lenexa,KS,501,1000
490,Data Analyst,3.6,San Manuel Casino,1986.0,Gambling,"Arts, Entertainment & Recreation", CA,34.0,0,0,0,0,1,35000.0,62000.0,48500.0,Highland,CA,1001,5000
491,Data Engineer,3.4,Trace3,2002.0,IT Services,Information Technology, TX,18.0,1,0,1,0,1,55000.0,105000.0,80000.0,Houston,TX,501,1000
492,Other,4.0,Texas Health Huguley Hospital,1977.0,Health Care Services & Hospitals,Health Care, TX,43.0,0,0,0,1,0,37440.0,52000.0,44720.0,Burleson,TX,1001,5000
493,Other,2.4,Teasdale Latin Foods,1969.9696531791908,Food & Beverage Manufacturing,Manufacturing, IL,50.0303468208092,0,0,0,0,0,39000.0,66000.0,52500.0,Hoopeston,IL,501,1000
494,Data Scientist,3.7,Northrop Grumman,1939.0,Aerospace & Defense,Aerospace & Defense, CA,81.0,1,0,0,0,0,135000.0,211000.0,173000.0,San Jose,CA,10000,15000
495,Data Engineer,3.5,Saama Technologies Inc,1997.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, AZ,23.0,1,0,1,0,0,57000.0,80000.0,68500.0,Phoenix,AZ,501,1000
496,Data Scientist,4.4,Two Sigma,2001.0,Investment Banking & Asset Management,Finance, NY,19.0,0,0,0,0,0,129000.0,215000.0,172000.0,New York,NY,1001,5000
497,Data Scientist,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, MA,108.0,1,0,0,0,0,86000.0,143000.0,114500.0,Boston,MA,10000,15000
498,Other,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,0,0,0,0,0,63000.0,127000.0,95000.0,Gaithersburg,MD,10000,15000
499,Data Scientist,3.2,MITRE,1958.0,Federal Agencies,Government, MA,62.0,1,0,0,0,1,50000.0,89000.0,69500.0,Bedford,MA,5001,10000
500,Data Engineer,3.2,Guidepoint,2003.0,Research & Development,Business Services, NY,17.0,1,0,0,1,1,43000.0,86000.0,64500.0,New York,NY,501,1000
501,Other,2.1,Cerus Corporation,1969.9696531791908,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,50.0303468208092,0,0,0,0,1,74000.0,149000.0,111500.0,Concord,CA,201,500
502,Data Scientist,4.0,Strategic Financial Solutions,2007.0,Consumer Product Rental,Consumer Services, NY,13.0,1,0,0,0,1,71000.0,124000.0,97500.0,New York,NY,501,1000
503,Data Engineer,3.7,Takeda Pharmaceuticals,1781.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,239.0,0,0,1,1,1,113000.0,196000.0,154500.0,Cambridge,MA,10000,15000
504,Machine Learning Engineer,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,0,81000.0,167000.0,124000.0,Pittsburgh,PA,501,1000
505,Data Scientist,3.4,"Remedy BPCI Partners, LLC.",2011.0,Health Care Services & Hospitals,Health Care, NY,9.0,1,0,1,1,0,69000.0,121000.0,95000.0,New York,NY,201,500
506,Data Scientist,4.4,Maven Wave Partners,2008.0,Consulting,Business Services, IL,12.0,1,0,0,1,1,97000.0,160000.0,128500.0,Chicago,IL,201,500
507,Data Scientist,3.2,The Climate Corporation,2006.0,Enterprise Software & Network Solutions,Information Technology, CA,14.0,0,0,0,1,1,150000.0,238000.0,194000.0,San Francisco,CA,501,1000
508,Data Scientist,3.5,Crossix Solutions,2005.0,Advertising & Marketing,Business Services, NY,15.0,1,0,1,1,1,77000.0,132000.0,104500.0,New York,NY,201,500
509,Other,3.7,Vail Health,1966.0,Health Care Services & Hospitals,Health Care, CO,54.0,0,0,0,0,0,49920.0,81120.0,65520.0,Vail,CO,501,1000
510,Data Engineer,4.2,Clarity Insights,2008.0,IT Services,Information Technology, NC,12.0,1,0,0,0,1,59000.0,112000.0,85500.0,Charlotte,NC,201,500
511,Data Analyst,4.2,The Church of Jesus Christ of Latter-day Saints,1969.9696531791908,Religious Organizations,Non-Profit, UT,50.0303468208092,0,0,0,1,1,35000.0,65000.0,50000.0,Salt Lake City,UT,10000,15000
512,Data Engineer,3.1,NCSOFT,1997.0,Video Games,Media, CA,23.0,1,0,1,1,1,79000.0,147000.0,113000.0,Aliso Viejo,CA,1001,5000
513,Other,3.9,GSK,1830.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,190.0,0,0,0,1,0,62000.0,119000.0,90500.0,Cambridge,MA,10000,15000
514,Data Scientist,4.3,Factual,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,1,0,1,119000.0,187000.0,153000.0,Los Angeles,CA,51,200
515,Data Analyst,3.3,TriNet,1988.0,Consulting,Business Services, CA,32.0,0,0,0,0,1,90000.0,157000.0,123500.0,Dublin,CA,1001,5000
516,Data Analyst,3.9,Signpost,2010.0,Internet,Information Technology, NY,10.0,0,0,1,0,0,32000.0,62000.0,47000.0,New York,NY,201,500
517,Other,3.5,Central California Alliance for Health,1996.0,Health Care Services & Hospitals,Health Care, CA,24.0,0,0,0,0,0,42000.0,86000.0,64000.0,Scotts Valley,CA,501,1000
518,Other,4.0,Adobe,1982.0,Computer Hardware & Software,Information Technology, CA,38.0,1,0,0,0,1,116000.0,208000.0,162000.0,San Jose,CA,10000,15000
519,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,107.0,1,0,0,0,0,102000.0,172000.0,137000.0,New York,NY,10000,15000
520,Data Engineer,3.0,Pilot Flying J Travel Centers LLC,1958.0,Gas Stations,Retail, TN,62.0,1,0,0,0,0,69000.0,127000.0,98000.0,Knoxville,TN,10000,15000
521,Data Scientist,3.7,Swiss Re,1863.0,Insurance Agencies & Brokerages,Insurance, NY,157.0,1,0,0,0,1,86000.0,144000.0,115000.0,Armonk,NY,10000,15000
522,Data Scientist,3.5,Sartorius,1870.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CO,150.0,1,0,0,0,1,102000.0,165000.0,133500.0,Arvada,CO,5001,10000
523,Data Engineer,4.0,Pinnacol Assurance,1915.0,Insurance Carriers,Insurance, CO,105.0,1,0,0,1,0,74000.0,124000.0,99000.0,Denver,CO,501,1000
524,Other,3.3,Palermo's Pizza,1964.0,Food & Beverage Manufacturing,Manufacturing, WI,56.0,0,0,0,0,0,40000.0,68000.0,54000.0,Milwaukee,WI,501,1000
525,Data Engineer,3.2,Equian LLC,2004.0,Health Care Services & Hospitals,Health Care, TN,16.0,0,0,0,1,1,76000.0,142000.0,109000.0,Franklin,TN,1001,5000
526,Data Engineer,3.4,MetroStar Systems,1999.0,IT Services,Information Technology, MD,21.0,0,0,0,1,0,76000.0,142000.0,109000.0,Rockville,MD,201,500
527,Data Scientist,4.4,MathWorks,1984.0,Computer Hardware & Software,Information Technology, MA,36.0,1,0,0,0,0,108000.0,171000.0,139500.0,Natick,MA,1001,5000
528,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IL,108.0,1,0,0,0,0,202000.0,306000.0,254000.0,Chicago,IL,10000,15000
529,Machine Learning Engineer,3.2,Information Builders,1975.0,Computer Hardware & Software,Information Technology, NY,45.0,1,0,0,1,1,91000.0,159000.0,125000.0,New York,NY,1001,5000
530,Other,3.8,Novartis,1996.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,24.0,1,0,0,0,0,80000.0,133000.0,106500.0,Cambridge,MA,10000,15000
531,Other,2.9,Audentes Therapeutics,2012.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,8.0,0,0,0,0,0,49000.0,97000.0,73000.0,South San Francisco,CA,201,500
532,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,1,49000.0,113000.0,81000.0,Rockville,MD,201,500
533,Other,3.6,Beebe Healthcare,1935.0,Health Care Services & Hospitals,Health Care, DE,85.0,0,0,0,0,0,43680.0,70720.0,57200.0,Millville,DE,1001,5000
534,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,65000.0,134000.0,99500.0,Winston-Salem,NC,5001,10000
535,Data Analyst,3.3,National Interstate,1989.0,Insurance Carriers,Insurance, OH,31.0,0,0,0,0,0,32000.0,59000.0,45500.0,Richfield,OH,501,1000
536,Data Analyst,3.7,The Hanover Insurance Group,1852.0,Insurance Carriers,Insurance, MA,168.0,0,0,0,0,0,39000.0,69000.0,54000.0,Worcester,MA,5001,10000
537,Data Engineer,4.5,Moser Consulting,1996.0,Consulting,Business Services, IN,24.0,1,0,1,1,0,87000.0,158000.0,122500.0,Indianapolis,IN,51,200
538,Data Analyst,3.0,Greenway Health,1977.0,Enterprise Software & Network Solutions,Information Technology, FL,43.0,0,0,0,0,1,27000.0,48000.0,37500.0,Tampa,FL,1001,5000
539,Data Analyst,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,1,0,0,0,1,36000.0,71000.0,53500.0,New York,NY,1001,5000
540,Data Scientist,3.9,TransUnion,1968.0,Financial Analytics & Research,Finance, IL,52.0,1,0,0,0,1,107000.0,173000.0,140000.0,Chicago,IL,5001,10000
541,Other,3.2,MITRE,1958.0,Federal Agencies,Government, VA,62.0,0,0,0,0,0,56000.0,99000.0,77500.0,Hampton,VA,5001,10000
542,Other,3.3,Mcphail Associates,1976.0,Construction,"Construction, Repair & Maintenance", MA,44.0,0,0,0,0,1,52000.0,58240.0,55120.0,Cambridge,MA,1,50
543,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,80000.0,155000.0,117500.0,Winston-Salem,NC,5001,10000
544,Other,2.4,Crown Bioscience,2006.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,14.0,0,0,0,0,0,43000.0,98000.0,70500.0,San Diego,CA,501,1000
545,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,5.0,0,0,0,0,1,44000.0,96000.0,70000.0,Ithaca,NY,1001,5000
546,Other,4.8,HOVER,2011.0,Computer Hardware & Software,Information Technology, CA,9.0,0,0,0,0,1,45000.0,78000.0,61500.0,San Francisco,CA,51,200
547,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, GA,5.0,0,0,0,0,1,50000.0,110000.0,80000.0,Marietta,GA,1001,5000
548,Data Scientist,4.7,Oversight Systems,2003.0,Computer Hardware & Software,Information Technology, GA,17.0,1,0,0,0,1,60000.0,99000.0,79500.0,Atlanta,GA,51,200
549,Data Scientist,4.7,Confluent,2014.0,Computer Hardware & Software,Information Technology, CA,6.0,1,0,0,0,1,130000.0,206000.0,168000.0,Mountain View,CA,501,1000
550,Data Engineer,3.4,Arbella Insurance,1988.0,Insurance Carriers,Insurance, MA,32.0,0,0,1,0,1,61000.0,119000.0,90000.0,Quincy,MA,1001,5000
552,Data Analyst,3.9,Life360,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,0,0,0,99000.0,178000.0,138500.0,San Francisco,CA,51,200
553,Other,3.6,IQVIA,2017.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, PA,3.0,0,0,0,0,0,86000.0,137000.0,111500.0,Plymouth Meeting,PA,10000,15000
554,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,1,37000.0,100000.0,68500.0,Boston,MA,5001,10000
555,Other,3.9,GSK,1830.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,190.0,0,0,0,1,0,58000.0,111000.0,84500.0,Cambridge,MA,10000,15000
556,Data Engineer,4.4,Eventbrite,2006.0,Internet,Information Technology, TN,14.0,1,0,1,1,0,72000.0,133000.0,102500.0,Nashville,TN,1001,5000
557,Other,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,1,56000.0,91000.0,73500.0,Pittsburgh,PA,501,1000
558,Other,3.6,Riverside Research Institute,1967.0,Federal Agencies,Government, OH,53.0,1,0,0,0,0,61000.0,126000.0,93500.0,Beavercreek,OH,501,1000
559,Other,3.2,"Numeric, LLC",1969.9696531791908,Staffing & Outsourcing,Business Services, PA,50.0303468208092,0,0,0,0,1,95000.0,160000.0,127500.0,Allentown,PA,1,50
560,Data Analyst,4.2,The Church of Jesus Christ of Latter-day Saints,1969.9696531791908,Religious Organizations,Non-Profit, UT,50.0303468208092,0,0,0,0,0,53000.0,91000.0,72000.0,Salt Lake City,UT,10000,15000
561,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,1,0,1,1,1,101000.0,158000.0,129500.0,Boston,MA,5001,10000
562,Data Analyst,3.1,Icon Health and Fitness,1977.0,Consumer Products Manufacturing,Manufacturing, UT,43.0,1,0,0,0,1,33000.0,61000.0,47000.0,Logan,UT,1001,5000
563,Data Engineer,3.8,Shipt,2014.0,Consumer Product Rental,Consumer Services, AL,6.0,1,0,1,1,1,44000.0,86000.0,65000.0,Birmingham,AL,501,1000
564,Data Analyst,3.8,Associated Banc-Corp,1870.0,Banks & Credit Unions,Finance, WI,150.0,0,0,0,1,1,43000.0,77000.0,60000.0,Green Bay,WI,1001,5000
565,Data Scientist,4.0,Pfizer,1849.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,171.0,0,0,0,1,1,125000.0,210000.0,167500.0,New York,NY,10000,15000
566,Data Analyst,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,0,0,0,0,1,44000.0,86000.0,65000.0,New York,NY,1001,5000
567,Data Analyst,4.0,Novetta,2012.0,Enterprise Software & Network Solutions,Information Technology, VA,8.0,1,0,0,0,0,69000.0,119000.0,94000.0,Herndon,VA,501,1000
568,Data Analyst,1.9,Moda Operandi,2010.0,"Department, Clothing, & Shoe Stores",Retail, NY,10.0,1,0,0,0,1,65000.0,110000.0,87500.0,New York,NY,201,500
569,Data Engineer,4.0,Novetta,2012.0,Enterprise Software & Network Solutions,Information Technology, VA,8.0,1,0,1,1,0,67000.0,127000.0,97000.0,Reston,VA,501,1000
570,Data Engineer,4.3,Genesys,1990.0,Computer Hardware & Software,Information Technology, NC,30.0,1,0,1,1,0,78000.0,147000.0,112500.0,Durham,NC,5001,10000
571,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,1,1,1,66000.0,117000.0,91500.0,Boston,MA,5001,10000
572,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IN,108.0,1,0,0,0,1,37000.0,66000.0,51500.0,Indianapolis,IN,10000,15000
573,Data Scientist,3.8,Novartis,1996.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,24.0,0,0,0,0,0,86000.0,143000.0,114500.0,Cambridge,MA,10000,15000
574,Data Scientist,4.3,USEReady,2011.0,Consulting,Business Services, NY,9.0,1,0,1,1,0,84000.0,146000.0,115000.0,New York,NY,201,500
575,Other,3.2,"Numeric, LLC",1969.9696531791908,Staffing & Outsourcing,Business Services, PA,50.0303468208092,1,0,0,1,0,50000.0,98000.0,74000.0,Phila,PA,1,50
576,Other,4.7,QK,1972.0,Architectural & Engineering Services,Business Services, CA,48.0,0,0,0,0,1,38000.0,64000.0,51000.0,Clovis,CA,51,200
577,Data Engineer,3.4,Tivity Health,1981.0,Health Care Services & Hospitals,Health Care, AZ,39.0,0,0,0,0,0,90000.0,110000.0,100000.0,Chandler,AZ,501,1000
578,Data Scientist,3.8,Novartis,1996.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,24.0,0,0,0,0,0,92000.0,150000.0,121000.0,Cambridge,MA,10000,15000
579,Data Analyst,4.5,Demandbase,2006.0,Computer Hardware & Software,Information Technology, CA,14.0,0,0,0,0,0,90000.0,153000.0,121500.0,San Francisco,CA,201,500
580,Other,3.1,Santander,1856.0,Banks & Credit Unions,Finance, MA,164.0,1,0,0,0,1,43000.0,82000.0,62500.0,Boston,MA,10000,15000
582,Data Scientist,3.9,Luminar Technologies,2012.0,Computer Hardware & Software,Information Technology, FL,8.0,1,0,0,1,0,93000.0,151000.0,122000.0,Orlando,FL,201,500
583,Data Engineer,4.4,BRMi,2004.0,IT Services,Information Technology, VA,16.0,1,0,1,1,0,61000.0,109000.0,85000.0,Chantilly,VA,51,200
584,Data Engineer,3.4,IntraEdge,2002.0,IT Services,Information Technology, AZ,18.0,1,0,1,1,0,42000.0,79000.0,60500.0,Scottsdale,AZ,501,1000
585,Data Scientist,3.9,Zest AI,2009.0,Financial Analytics & Research,Finance, CA,11.0,1,0,0,0,1,139000.0,221000.0,180000.0,Burbank,CA,51,200
586,Other,4.7,Veterans United Home Loans,2002.0,Lending,Finance, MO,18.0,0,0,1,0,1,40000.0,101000.0,70500.0,Columbia,MO,1001,5000
587,Data Engineer,3.3,Peraton,2017.0,Aerospace & Defense,Aerospace & Defense, VA,3.0,1,0,1,0,0,84000.0,153000.0,118500.0,Chantilly,VA,1001,5000
588,Other,3.9,"Emtec, Inc.",1995.0,Enterprise Software & Network Solutions,Information Technology, IL,25.0,1,0,0,0,0,52000.0,81000.0,66500.0,Chicago,IL,501,1000
589,Data Scientist,3.4,PA Consulting,1943.0,Consulting,Business Services, MA,77.0,0,0,1,0,1,81000.0,134000.0,107500.0,Boston,MA,1001,5000
590,Data Engineer,4.7,Praetorian,2010.0,Security Services,Business Services, TX,10.0,1,0,1,0,0,97000.0,180000.0,138500.0,Austin,TX,51,200
591,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,0,49000.0,113000.0,81000.0,Rockville,MD,201,500
592,Data Engineer,3.8,COUNTRY Financial,1925.0,Insurance Carriers,Insurance, IL,95.0,1,0,1,0,1,44000.0,73000.0,58500.0,Bloomington,IL,1001,5000
593,Data Engineer,3.4,Echo Global Logistics,2005.0,Transportation Management,Transportation & Logistics, IL,15.0,0,0,0,0,0,75000.0,140000.0,107500.0,Chicago,IL,1001,5000
594,Other,3.8,Agios Pharmaceuticals,2008.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,12.0,0,0,0,0,0,84000.0,157000.0,120500.0,Cambridge,MA,501,1000
595,Other,3.9,Tapjoy,2007.0,Internet,Information Technology, CA,13.0,1,0,1,0,0,40000.0,87000.0,63500.0,San Francisco,CA,201,500
596,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, KY,145.0,0,0,0,0,0,68000.0,139000.0,103500.0,Owensboro,KY,5001,10000
597,Data Scientist,4.1,Mentor Graphics,1981.0,Computer Hardware & Software,Information Technology, CA,39.0,1,0,0,0,1,72000.0,142000.0,107000.0,Fremont,CA,5001,10000
598,Data Engineer,3.7,Maxar Technologies,1969.9696531791908,Aerospace & Defense,Aerospace & Defense, VA,50.0303468208092,1,0,1,0,0,74000.0,137000.0,105500.0,Springfield,VA,5001,10000
599,Data Engineer,2.8,ICW Group,1972.0,Insurance Carriers,Insurance, CA,48.0,0,0,0,0,0,57000.0,109000.0,83000.0,San Diego,CA,501,1000
600,Data Engineer,4.0,Glassdoor,2007.0,Internet,Information Technology, CA,13.0,1,0,1,1,1,121000.0,203000.0,162000.0,San Francisco,CA,1001,5000
601,Other,3.5,Esri,1969.0,Computer Hardware & Software,Information Technology, CA,51.0,1,0,1,0,1,52000.0,85000.0,68500.0,Redlands,CA,1001,5000
602,Data Scientist,3.4,Assurant,1978.0,Insurance Carriers,Insurance, OH,42.0,0,0,0,0,1,81000.0,140000.0,110500.0,Westlake,OH,10000,15000
603,Data Engineer,3.7,F&G,1969.9696531791908,Insurance Carriers,Insurance, IA,50.0303468208092,1,0,0,0,1,83000.0,148000.0,115500.0,Des Moines,IA,201,500
604,Other,3.0,Exelixis,1994.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,26.0,0,0,0,0,1,59000.0,116000.0,87500.0,Alameda,CA,501,1000
605,Data Scientist,3.8,PNNL,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,0,0,0,0,0,60000.0,101000.0,80500.0,Richland,WA,1001,5000
606,Data Analyst,4.6,GreatAmerica Financial Services,1992.0,Lending,Finance, IA,28.0,0,0,0,0,1,31000.0,55000.0,43000.0,Cedar Rapids,IA,501,1000
607,Other,4.4,Acceleron Pharma,2003.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,17.0,0,0,0,0,1,102000.0,178000.0,140000.0,Cambridge,MA,201,500
608,Other,4.0,Pfizer,1849.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,171.0,0,0,0,1,0,136000.0,208000.0,172000.0,Cambridge,MA,10000,15000
610,Data Analyst,3.0,AmeriHealth Caritas,1983.0,Insurance Carriers,Insurance, PA,37.0,0,0,0,0,1,48000.0,85000.0,66500.0,Philadelphia,PA,5001,10000
611,Other,3.0,Exelixis,1994.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,26.0,0,0,0,0,1,71000.0,129000.0,100000.0,Alameda,CA,501,1000
612,Data Engineer,4.7,Strategic Employment Partners,2006.0,Staffing & Outsourcing,Business Services, CA,14.0,1,0,0,1,0,66000.0,123000.0,94500.0,San Francisco,CA,51,200
613,Other,4.2,Grand Rounds,2011.0,Health Care Services & Hospitals,Health Care, CA,9.0,1,0,0,0,1,171000.0,272000.0,221500.0,San Francisco,CA,501,1000
614,Data Scientist,3.8,PNNL,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,0,0,0,0,0,92000.0,146000.0,119000.0,Seattle,WA,1001,5000
615,Data Engineer,3.5,"SPINS, LLC",1995.0,Consulting,Business Services, IL,25.0,1,0,0,0,0,65000.0,126000.0,95500.0,Chicago,IL,201,500
616,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IL,108.0,1,0,0,0,0,150000.0,239000.0,194500.0,Chicago,IL,10000,15000
617,Other,3.2,Catholic Health Initiatives,1996.0,Health Care Services & Hospitals,Health Care, NE,24.0,0,0,0,0,0,43680.0,60320.0,52000.0,Omaha,NE,10000,15000
618,Data Analyst,2.7,FLEETCOR,2000.0,Financial Transaction Processing,Finance, TN,20.0,0,0,0,0,1,20800.0,35360.0,28080.0,Nashville,TN,5001,10000
619,Other,3.3,DTCC,1973.0,Brokerage Services,Finance, NJ,47.0,1,0,0,0,1,118000.0,228000.0,173000.0,Jersey City,NJ,1001,5000
620,Data Scientist,3.7,Applied Research Laboratories,1969.9696531791908,Colleges & Universities,Education, TX,50.0303468208092,1,0,0,1,0,82000.0,129000.0,105500.0,Austin,TX,501,1000
621,Other,3.9,Southwest Research Institute,1947.0,Research & Development,Business Services, TX,73.0,1,0,0,1,1,52000.0,91000.0,71500.0,San Antonio,TX,1001,5000
622,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,47000.0,101000.0,74000.0,Winston-Salem,NC,5001,10000
623,Data Analyst,3.7,Raytheon,1922.0,Aerospace & Defense,Aerospace & Defense, AL,98.0,0,0,0,0,1,49000.0,76000.0,62500.0,Huntsville,AL,10000,15000
624,Other,4.3,RTI International,1958.0,Research & Development,Business Services, NC,62.0,0,0,0,0,0,43000.0,88000.0,65500.0,Durham,NC,1001,5000
625,Data Scientist,3.8,DICK'S Sporting Goods - Corporate,1948.0,Sporting Goods Stores,Retail, PA,72.0,1,0,0,0,0,61000.0,109000.0,85000.0,Coraopolis,PA,10000,15000
626,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,1,0,0,0,1,113000.0,182000.0,147500.0,Gaithersburg,MD,10000,15000
627,Other,3.6,TRANZACT,1989.0,Advertising & Marketing,Business Services, NJ,31.0,1,0,0,1,1,124000.0,199000.0,161500.0,Fort Lee,NJ,1001,5000
628,Data Engineer,3.7,Carilion Clinic,1899.0,Health Care Services & Hospitals,Health Care, VA,121.0,0,0,0,0,1,58000.0,104000.0,81000.0,Roanoke,VA,10000,15000
